feature_id	MID26	MID27	MID28	MID29	MID30	MID32	MID33	MID34	MID35	MID36	MID37	MID38	MID39	MID40	MID41	MID42	MID43
DQ804303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EU774763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FJ363658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ804655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ804305	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
DQ804658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ804659	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ796325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HQ760248	0	0	1	0	23	0	0	0	4	0	0	0	0	0	0	0	0
DQ796287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ824185	0	1	0	0	0	3	1	0	4	0	0	1	0	0	19	18	0
EU766319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ795137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FJ507708	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FJ506052	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
EU507336	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
GQ449002	7	217	185	187	493	0	0	0	0	0	4	0	0	1	1	0	0
DQ808301	0	0	0	0	0	8	0	0	0	0	0	0	0	0	6	0	0
DQ823922	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FJ673327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ807746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ808910	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AF542233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EU767219	101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AY850534	0	121	4	2	0	0	0	0	0	0	0	1	0	0	0	0	0
DQ823702	2	0	3	0	0	0	4	0	0	0	0	3	0	0	0	12	0
DQ797500	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
EU775756	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ800029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ800028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AY916264	1	0	7	1	0	0	0	0	60	282	0	0	93	27	0	0	0
EU504604	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1
FJ534957	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
DQ808233	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
DQ799773	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
EU531988	13	0	0	0	0	145	0	0	0	0	0	0	0	1	0	0	0
AY684405	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ824297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HQ789868	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EU531987	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GQ493439	29	27	54	2278	657	1330	3744	1	1068	1477	12	43	581	625	1734	5	0
FJ366691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ809014	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ809263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ809540	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ808548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ808549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ808544	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
DQ809549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AY186077	1	0	0	0	1	1	6	0	0	0	0	0	0	1	0	3	0
EU775289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EU773445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ808788	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EU771444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EU774377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ798173	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
DQ798172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EF405180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GQ493969	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ800791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ802159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GQ493692	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FJ364447	47	0	0	0	0	2	0	0	0	0	0	0	0	0	10	0	0
DQ795239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ804478	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
DQ800152	1	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
GQ175391	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ800156	0	0	0	0	0	66	0	0	45	10	0	0	0	0	0	0	0
DQ805303	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0
DQ800154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EU771446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HQ787887	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
DQ803665	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ806656	0	0	3	1	0	0	0	0	0	0	0	0	0	0	1	0	0
FJ370356	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
DQ806654	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
DQ805175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ801681	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ806650	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	14	0
GQ867408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ794406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ803915	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
DQ800777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GQ138644	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ806658	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ804875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ808169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AY989992	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ793980	9	10	243	97	634	0	0	0	1	13	2	51	0	44	0	0	0
DQ804879	0	0	0	0	0	0	0	0	1	0	0	4	0	0	5	0	0
DQ808732	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EU768632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ794085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ801170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EU778919	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ801177	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
EU453689	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0
DQ794089	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ800484	0	0	0	0	0	0	0	0	0	0	0	176	0	3	1	0	0
DQ809784	3	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0
EU503598	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
DQ794240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ801774	0	2	17	3	58	0	0	0	0	0	0	0	0	0	0	0	0
EU774481	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GQ448280	5	32	3	15	0	0	443	0	111	283	4	6	4	7	0	0	0
DQ794712	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ804953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
EU455916	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
EU461893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
FJ372005	0	0	0	0	0	0	0	0	0	1	0	20	15	0	0	0	0
EF413638	2	0	0	0	0	0	0	0	49	17	4	70	68	16	0	0	0
FJ507099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ801199	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
DQ795597	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
DQ824436	48	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
DQ805696	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ824434	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ805699	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
DQ824439	2	0	4	1	0	0	1	0	0	1	0	12	0	0	2	71	0
DQ801196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ809162	25	0	0	0	0	189	0	0	0	0	0	0	0	2	0	0	0
DQ808299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ804909	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
FJ371723	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AM277667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ809763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ794887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ804904	0	0	12	3	0	0	1	0	7	41	0	4	1	1	0	0	0
DQ804905	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0
DQ794883	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ795440	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0
EU774159	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ795182	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
HQ767377	5	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0
EU768477	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ793870	0	247	117	34	0	0	0	0	0	0	0	0	3	0	0	0	0
DQ793873	11	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
DQ794409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ794408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
DQ798199	7	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
DQ799355	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EU467441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EF025258	0	0	1	0	0	0	0	0	0	0	0	5	0	0	0	0	0
HQ767172	27	3	0	0	1	0	0	0	5	0	0	99	4	0	195	60	0
EU778864	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
EU778865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
EU777593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EF025253	0	0	0	1	0	0	0	0	0	0	0	42	39	5	0	0	0
DQ799359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ806506	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
EU771670	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ806504	6	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
EU764819	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ801220	6	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0
FJ365479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
EU452021	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
GQ492646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ824503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HQ293056	1	0	0	1	0	174	0	3	0	0	0	0	0	0	0	0	0
HQ762712	0	0	0	0	0	0	0	0	1	9	0	2	1	0	1	0	0
EU776885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EU776882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FJ362846	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ824509	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EF434374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ797493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HQ790006	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ796809	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HQ762482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ799136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ793648	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
DQ807922	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ801358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EU773922	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ810046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ801350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ806431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ807439	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EU778837	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
DQ071520	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EU771576	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EU509321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ795138	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ799643	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
GU384269	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
DQ807742	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EU772527	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
DQ794360	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
DQ801151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ823649	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0
EU766070	2	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
EU776082	1	0	0	0	0	0	0	0	1	36	0	9	33	0	0	0	0
DQ801152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HQ762903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ823641	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HQ762909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EU776088	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0
FJ370210	0	0	0	0	0	10	0	0	0	0	0	0	0	0	25	1	0
DQ807699	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0
DQ808957	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
EU507927	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0
DQ807690	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GQ133046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FR873929	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EU511001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FJ976368	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0
HQ766029	72	259	21	143	123	44	0	0	190	239	0	110	727	0	0	0	0
FJ512259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ799007	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
FJ440077	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ795025	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
HQ761290	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0
DQ807327	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ807326	0	0	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0
DQ795686	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0
DQ801208	14	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
HQ452861	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ798779	0	0	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0
DQ798778	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
DQ796025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EU774975	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EU775219	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0
DQ057395	0	0	0	0	0	0	0	0	0	0	0	0	66	0	0	0	0
DQ824302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ798771	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
DQ793500	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ807101	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ801792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EU772415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ807107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ809975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ015662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EU457140	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
FJ868762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EU461651	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
DQ802558	0	0	2	0	0	1	0	0	1	7	0	4	0	0	8	0	0
DQ797991	7	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
DQ795821	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
DQ795823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EU773430	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FJ362996	0	0	0	0	14	0	0	0	15	0	0	0	2	0	0	0	0
FJ371850	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ795828	3	0	0	0	0	1	0	0	0	0	0	1	0	2	0	0	0
DQ802557	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
DQ793619	1	1	0	0	0	0	0	0	0	0	0	5	0	0	9	1	0
AB626634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ799898	1	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0
DQ804604	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FJ367906	0	0	0	3	10	0	0	0	0	0	0	0	0	0	0	0	0
DQ823712	1	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0
EU775669	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FJ915708	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	1
DQ797979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ797758	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ455929	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ801168	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ797970	0	0	0	1	0	0	0	0	0	0	0	0	0	0	6	1	0
DQ797971	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ807106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
DQ797752	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ797753	1	0	0	0	0	5	0	0	0	0	0	0	0	0	7	0	0
EU464154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ801377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ793475	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FJ975921	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	1	0
AM420064	1	0	0	0	0	1	1	0	0	0	0	0	16	0	0	0	0
EU763146	0	5	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
DQ796118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EU762941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EF398702	0	0	2	0	0	0	0	0	2	0	0	26	0	0	45	1	0
HQ757177	1	8	23	8	0	0	36	0	393	973	7	22	36	199	0	0	0
DQ803207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EU775575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ823786	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FJ983124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EU766256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HQ761436	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0
EU510665	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
EU510662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EU469533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EU457967	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0
GQ491202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ803840	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
DQ327487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
DQ905320	16	24	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
DQ795825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AF412988	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
FJ372020	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EU468110	0	2	0	0	0	0	0	0	5	7	1	0	0	0	0	0	0
EU508538	0	0	0	1	1	0	0	0	0	1	1	0	0	0	1	0	0
DQ795027	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
FJ371990	55	0	0	0	0	0	1	0	272	2	0	1	0	0	0	0	0
EU775617	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
DQ804483	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
DQ801997	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ797375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FJ372343	7	0	1	0	0	5	0	0	7	1	0	0	0	0	20	1	0
FJ367122	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
AY850447	0	0	0	0	0	0	0	0	0	0	0	40	171	0	0	0	0
AY850446	3	0	0	0	0	6	0	0	10	47	0	3	33	5	0	0	0
DQ796754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AY850443	16	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
FJ505553	0	0	0	0	0	0	0	0	10	0	0	37	9	17	58	150	0
DQ824194	0	0	0	0	0	6	0	0	0	0	0	0	0	0	1	0	0
DQ804649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ797995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AY850448	0	0	0	0	0	17	0	0	198	1	2	0	0	0	0	0	0
DQ809998	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0
EU765924	1	0	0	0	0	0	0	0	0	0	0	0	0	0	97	1	0
EU767235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EU765923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GQ867296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ809991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EU536897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ797998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ803684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ805771	39	52	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
FJ364289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ809141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EU776154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FJ364871	0	0	0	0	0	0	0	0	0	3	0	141	744	68	2	0	0
DQ455854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
AFUH01000001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ805847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GQ491730	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FJ363552	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ805471	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
GQ491736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ825173	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
AY916271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ798209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ800011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FJ557638	3	4	6	29	2	3	1	0	6	0	0	16	16	20	39	21	0
FN563311	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AY916276	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
AY916279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EU774623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
DQ804005	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ804007	0	0	3	1	0	0	0	0	8	35	0	3	0	0	0	0	0
DQ798204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GQ493916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ824280	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ824284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EU764365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EU531998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FJ032584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86	0	0
EU777464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ325833	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
HQ787981	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
EU774187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
